# GridTwin ZA - DFFE environmental authorisations for renewable projects
# CC BY 4.0 - attribution required. gridtwinza.org
# source fingerprint: gtza-7f4d8068c08bbb07
# NOTE: PERMITS, NOT COMMISSIONING. An authorisation is not a built plant and not a
# grid connection. Permitted capacity exceeds built capacity by roughly ten times.
# Use for LOCATION and intent; use operational_renewable_capacity.csv for what exists.
name,province,technology,mw,status,decided,lat,lng
The Proposed Dwaalboom Solar 2 Photovoltaic Solar Energy Facility and Associated Infrastru,Limpopo,Solar PV,240.0,Approved,2024-03-13,-24.93991,27.29996
The Proposed Dwaalboom Solar 4 Photovoltaic Solar Energy Facility and Associated Infrastru,Limpopo,Solar PV,180.0,Approved,2024-03-13,-24.93782,27.2806
"Proposed Meru Solar PV Facility near Hennenman, Free State Province",Free State,Solar PV,240.0,Approved,2024-05-06,-27.88535,26.93211
"The Proposed Aluwani Solar PV Project near Hennenman, Free State Province",Free State,Solar PV,240.0,Approved,2024-05-06,-27.9941,26.96761
"The Proposed Masana Solar PV project near Hennenman, Free State Province",Free State,Solar PV,240.0,Approved,2024-04-12,-27.93102,26.93185
"The Proposed Phemelo Solar PV project near Hennenman, Free State Province",Free State,Solar PV,240.0,Approved,2024-04-10,-27.92789,26.91653
"The Proposed Litha Solar PV project near Hennenman, Free State Province",Free State,Solar PV,240.0,Approved,2024-04-16,-27.9146,26.92111
"The Proposed Nepal Solar PV project near Hennenman, Free State Province",Free State,Solar PV,240.0,Approved,2024-05-15,-28.02011,26.90359
The Proposed Development of the ABO Ndau Solar Energy Facility 1 and Associated Infrastruc,Limpopo,Solar PV,120.0,Approved,2024-06-04,-24.04217,29.2266
The Proposed Development of the ABO Nyala Solar Energy Facility 1 and Associated Infrastru,Limpopo,Solar PV,65.0,Approved,2024-05-30,-24.88856,27.30242
The Proposed Development of the ABO Nyala Solar Energy Facility 2 and Associated Infrastru,Limpopo,Solar PV,120.0,Approved,2024-05-30,-24.89928,27.31328
The Proposed Development of the ABO Nyala Solar Energy Facility 3 and Associated Infrastru,Limpopo,Solar PV,55.0,Approved,2024-05-30,-24.93893,27.27023
The proposed PV Dorado 1 Solar Park on Remainder Portion 2 & 3 of the Farm Goevernements P,Limpopo,Solar PV,240.0,Approved,2024-06-14,-24.89369,27.32836
The Sunveld Solar PV & BESS Facility and associated infrastructure on Farm Kruispad 120 an,Western Cape,Solar PV,600.0,Approved,2024-06-12,-32.85604,18.25354
The proposed Zelpy 1 Solar Park (Photovoltaic Plant) on Remainder and Portion 1 of Goevern,Limpopo,Solar PV,240.0,Approved,2024-05-03,-24.8898,27.29949
"The proposed development of the Klipkraal Wind Energy Facility (WEF) 4, BESS and associate",Northern Cape,Wind,300.0,Approved,2024-06-24,-32.02289,21.72579
"The proposed development of the Klipkraal Wind Energy Facility (WEF) 5, BESS and associate",Northern Cape,Wind,300.0,Approved,2024-06-24,-32.02289,21.72579
The proposed development of the Crecy Photovoltaic (PV) 1 Solar Energy Facility (SEF) and ,Limpopo,Solar PV,100.0,Approved,2024-04-17,-24.62123,28.82815
The proposed development of the Crecy Photovoltaic (PV) 2 Solar Energy Facility (SEF) and ,Limpopo,Solar PV,150.0,Refused,2024-04-17,-24.63921,28.83269
The proposed development of the Crecy Photovoltaic (PV) 3 Solar Energy Facility (SEF) and ,Limpopo,Solar PV,250.0,Approved,2024-04-22,-24.66766,28.78816
The proposed Zelpy 2 Solar Park (Photovoltaic Plant) on Remainder and Portion 1 of Goevern,Limpopo,Solar PV,210.0,Approved,2024-05-06,-24.9273,27.32102
The Proposed Bothaville Solar Photovoltaic Solar Energy Facility and Grid Connection Infra,Free State,Solar PV,100.0,Approved,2024-04-24,-27.41023,26.50653
The proposed 480MW Photovoltaic (PV) Solar Facility and Grid Connection by Allied Green En,Limpopo,Solar PV,480.0,Approved,2024-06-07,-24.94266,27.45137
The Proposed Welanga Solar Photovoltaic Solar Energy Facility and Grid Connection Infrastr,Mpumalanga,Solar PV,160.0,Approved,2024-06-27,-26.69396,29.27234
"The proposed Construction of a photovoltaic (PV), and Battery Energy Storage System (BESS)",Northern Cape,Solar PV,900.0,Approved,2024-06-21,-30.29341,24.34307
The proposed Impala Rustenburg Solar PV Facility within the Rustenburg Local Municipality ,North West,Solar PV,140.0,Approved,2024-06-19,-25.47808,27.18945
The proposed development of the Rietgat Solar Photovoltaic Energy Facility and associated ,Free State,Solar PV,240.0,Approved,2024-05-31,-27.72206,27.06473
The proposed development of the Crecy Photovoltaic (PV) 4 Solar Energy Facility (SEF) and ,Free State,Solar PV,240.0,Approved,2024-06-04,-27.82064,27.31717
The proposed development of the Crecy Photovoltaic (PV) 4 Solar Energy Facility (SEF) and ,Limpopo,Solar PV,160.0,Approved,2024-05-27,-24.66505,28.79351
"The proposed establishment of a Solar Photovoltaic (PV) Energy Facility, Battery Energy St",Mpumalanga,Solar PV,100.0,Approved,2024-02-02,-26.09699,29.4643
"The proposed Mulilo Newcastle Wind Power Wind Energy Facility, Newcastle Local Municipalit",Kwazulu Natal,Wind,200.0,Approved,2024-04-08,-27.64661,29.82378
"The proposed Mulilo Newcastle Wind Power 2 Wind Energy Facility, Newcastle Local Municipal",Kwazulu Natal,Wind,160.0,Approved,2024-04-08,-27.67871,29.81434
"The proposed Platinum Solar Power Plant near Northam, Limpopo Province.",Limpopo,Solar PV,150.0,Approved,2024-06-11,-24.99938,27.22082
"The proposed Titanium Solar Power Plant near Northam, Limpopo Province",Limpopo,Solar PV,150.0,Approved,2024-06-12,-24.99744,27.22397
"The proposed solarfrica sand draai central receiver project, within the !Kheis Local Munic",Northern Cape,Solar PV,150.0,Approved,2016-11-17,-28.76943,21.90933
"The proposed solafrica sand draai parabolic trough project, within the !Kheis Local Munici",Northern Cape,Solar PV,150.0,Approved,2016-11-16,-28.76943,21.90933
"Proposed 1200MW IPP Thabametsi Power Station and associated infrastructure near Lephalale,",Limpopo,Wind,1200.0,Approved,2015-02-25,-23.59364,27.476
The development of the Ngwedi photovoltaic facility and its associated infrastructure on a,Northern Cape,Solar PV,100.0,Approved,2020-10-19,-28.52806,21.0732
The proposed Klipfontein Solar PV Energy Facility and associated grid connection infrastru,Western Cape,Solar PV,1000.0,Approved,2024-08-28,-32.79149,21.08453
"The proposed 300MW Stillfontein 2 Solar PV Facility, near Stilfontein, City of Matlosana L",North West,Solar PV,300.0,Approved,2024-07-15,-26.80889,26.74752
"The development of the proposed Sable Solar Power Plant and associated infrastructure, loc",North West,Solar PV,250.0,Approved,2024-08-05,-26.75305,26.39198
Proposed Kathu Solar PV Augmentation Facility on the farm Kathu No. 465 within Gamagara Lo,Northern Cape,Solar PV,12.0,Approved,2024-09-03,-27.63146,23.02395
Proposed Kariega Two Wind Energy Facility and associated infrastructure near Aberdeen in t,Eastern Cape,Wind,560.0,Approved,2024-11-11,-32.46995,23.65919
Proposed Kariega Three Wind Energy Facility and associated infrastructure near Aberdeen in,Eastern Cape,Solar PV,500.0,Approved,2024-11-11,-32.4573,23.64704
Proposed Kariega Four Wind Energy Facility and associated infrastructure near Aberdeen in ,Eastern Cape,Wind,500.0,Approved,2024-11-11,-32.44349,23.63403
The Proposed Development of the ABO Ndau Solar Energy Facility 2 and Associated Infrastruc,Limpopo,Solar PV,80.0,Approved,2024-07-30,-24.03311,29.21822
"The Development of the Proposed Luckhoff Solar 5 near Luckhoff, within the Letsemeng Local",Free State,Solar PV,240.0,Approved,2024-07-15,-29.74239,24.7572
"The proposed Genesis Steyn Solar Photo Voltaic (PV) Project and Battery Energy Storage, Bl",Free State,Solar PV,20.0,Approved,2024-07-30,-29.17897,26.0808
The proposed Oryx Wind Energy Facility and Associated Infrastructure on a site located app,Northern Cape,Wind,240.0,Approved,2024-10-09,-28.22587,23.43054
"The proposed FS Zuurfontein PV Solar Energy Facility and associated infrastructure, Northe",Northern Cape,Solar PV,1000.0,Approved,2024-08-14,-30.4769,19.25951
"The proposed Fossil PV Solar Energy Facility and associated infrastructure, Northern Cape ",Northern Cape,Solar PV,450.0,Refused,2024-08-07,-30.35238,19.48475
"The Proposed Mira Solar PV Project One near Bloemfontein, Free State Province.",Free State,Solar PV,250.0,Approved,2024-09-03,-29.16147,26.1517
"The Proposed Kingston Solar Photovoltaic Solar Energy Facility near Bothaville, situated w",Free State,Solar PV,140.0,Approved,2024-08-12,-27.31486,26.78185
"Proposed Gecko Solar Photovoltaic (PV) Facility in the Joe Morolong Local Municipality, No",Northern Cape,Solar PV,598.0,Approved,2024-08-23,-27.28161,23.06019
"The proposed Proposed Gydo Renewable Energy Project (SPVR 6 & 8), Witzenberg Municipal Are",Western Cape,Solar PV,240.0,Approved,2024-10-11,-33.21636,19.31844
The proposed FE Houmoed Wind Energy Facility and associated infrastructure (WEF) in the No,Northern Cape,Wind,240.0,Approved,2024-10-09,-29.33598,19.4781
"The Velddrif Solar PV Energy Facility and Associated infrastructure, Western Cape Province",Western Cape,Solar PV,600.0,Approved,2024-10-11,-32.86096,18.22311
"The proposed Dwarskersbos Solar PV Energy Facility and Associated infrastructure, Western ",Western Cape,Solar PV,400.0,Approved,2024-10-11,-32.73558,18.2957
"The proposed FS Stinkputs Wind Energy Facility and associated infrastructure, located in t",Northern Cape,Wind,435.0,Approved,2024-10-28,-30.4769,19.25951
"The proposed FS Zuurfontein Wind Energy Facility and associated infrastructure, located wi",Northern Cape,Wind,442.0,Approved,2024-10-21,-30.4769,19.25951
"The proposed Boshoek Solar 1 PV Facility and associated infrastructure, including a Grid C",North West,Solar PV,20.0,Approved,2024-10-23,-25.46903,27.00589
"The proposed Boshoek Solar 2 PV Facility and associated infrastructure, including a Grid C",North West,Solar PV,20.0,Approved,2024-10-24,-25.47556,27.02794
"The proposed Boshoek Solar 3 PV Facility and associated infrastructure, including a Grid C",North West,Solar PV,20.0,Approved,2024-10-22,-25.44439,26.99139
Proposed development of the Lanark Solar Plant associated infrastructure and Grid Connecti,Limpopo,Solar PV,100.0,Approved,2024-10-24,-23.48755,29.14304
"The Hugo Wind Energy Facility and ancillary infrastructure, near De Doorns, within in Bree",Western Cape,Wind,360.0,Approved,2024-11-18,-33.44769,19.82765
"The Khoe Wind Energy Facility and ancillary infrastructure,  near De Doorns, within in Lan",Western Cape,Wind,290.0,Refused,2024-11-18,-33.60179,19.87297
The Proposed Mokolo Solar 1 Photovoltaic Solar Energy Facility and Associated Infrastructu,Limpopo,Solar PV,240.0,Approved,2024-10-22,-23.77803,27.34332
The Proposed Mokolo Solar 2 Photovoltaic Solar Energy Facility and Associated Infrastructu,Limpopo,Solar PV,240.0,Approved,2024-10-22,-23.78012,27.33812
The Proposed Mokolo Solar 4 Photovoltaic Solar Energy Facility and Associated Infrastructu,Limpopo,Solar PV,240.0,Approved,2024-10-21,-23.79703,27.362
The Proposed Mokolo Solar 5 Photovoltaic Solar Energy Facility and Associated Infrastructu,Limpopo,Solar PV,240.0,Approved,2024-10-22,-23.80398,27.37294
The Proposed Mokolo Solar 6 Photovoltaic Solar Energy Facility and Associated Infrastructu,Limpopo,Solar PV,240.0,Approved,2024-10-22,-23.81995,27.36812
"The Proposed Capricorn Solar Power Plant near Potchefstroom, North West Province",Northern Cape,Solar PV,250.0,Approved,2024-09-16,-30.4769,19.25951
Proposed Development of a Solar Photovoltaic (PV) Facility and associated infrastructure (,Free State,Solar PV,350.0,Approved,2024-11-11,-30.09816,26.3903
The Proposed Development of a Solar Photovoltaic (PV) Facility and associated infrastructu,Free State,Solar PV,350.0,Approved,2024-11-11,-30.11408,26.40702
The Proposed Development of a Solar Photovoltaic (PV) Facility and associated infrastructu,Free State,Solar PV,350.0,Approved,2024-11-11,-30.13703,26.39394
SPV RENFIELDS (PTY) LTD Proposed Development of a 90MWp Solar Photo-Voltaic Renewable Ener,Western Cape,Solar PV,150.0,Approved,2024-11-25,-32.97454,18.20246
The proposed development of the Crecy Photovoltaic (PV) 2 Solar Energy Facility (SEF) and ,Limpopo,Solar PV,100.0,Approved,2024-12-02,-24.65555,28.83954
"Proposed Construction Of A 10mw Photovoltaic Solar Facility Near Kakamas, Northern Cape Pr",Northern Cape,Solar PV,10.0,Approved,2011-10-31,-28.76654,20.58605
"Proposed Construction Of A 10mw Photovoltaic Solar Facility Near Kakamas, Northern Cape Pr",Northern Cape,Solar PV,10.0,Approved,2014-10-31,-28.76654,20.58605
Proposed solar photovoltaic facility development on a portion of farm Leno 252 LR.,Limpopo,Solar PV,600.0,Approved,2024-10-01,-23.04833,28.83014
The proposed establishment of the Mulilo Karoo Wind Power 3 Development on Portion 1 of th,Western Cape,Wind,145.0,Approved,2025-02-18,-32.00629,22.33143
"The proposed Upilanga Solar Green Hydrogen 1, Northern Cape Province.",Northern Cape,Solar PV,200.0,Approved,2025-02-17,-28.43617,21.44374
The proposed Cullinan 180 MW Solar Photovoltaics (PV) Facility (Solar Energy Facility ΓÇô ,Gauteng,Solar PV,180.0,Approved,2024-10-22,-25.65638,28.63912
The Proposed Mokolo Solar 3 Photovoltaic Solar Energy Facility and Associated Infrastructu,Limpopo,Solar PV,240.0,Approved,2024-10-22,-23.79489,27.35945
The Proposed Mokolo Solar 4 Photovoltaic Solar Energy Facility and Associated Infrastructu,Limpopo,Solar PV,240.0,Approved,2024-10-21,-23.80391,27.36922
The Proposed Mokolo Solar 5 Photovoltaic Solar Energy Facility and Associated Infrastructu,Limpopo,Solar PV,240.0,Approved,2024-10-22,-23.79703,27.362
"Proposed addition to the Authorised Phala Solar Power Plant, near Bela-Belai, within the B",Limpopo,Solar PV,50.0,Approved,2019-12-19,-24.93961,28.32595
SPV RENFIELDS (PTY) LTD Proposed Development of a 90MWp Solar Photo-Voltaic Renewable Ener,Western Cape,Solar PV,150.0,Approved,2024-11-25,-33.00035,18.22137
"Proposed Renewable Energy Generation Project on Portion 2 of the Farm Rooidraai 85 IQ, JB ",North West,Solar PV,140.0,Approved,2025-01-08,-26.38148,27.15527
Proposed Development of Ndau Solar PV Facility and Associated Grid Infrastructure situated,Limpopo,Solar PV,300.0,Approved,2025-03-03,-23.60168,28.04812
Roodepoort Solar Energy Facility with a capacity of up to 265MW and Associated Infrastruct,Limpopo,Solar PV,265.0,Approved,2025-01-13,-24.01685,29.42128
"Proposed Renewable Energy Generation Project on Portion 2 of the Farm Rooidraai 85 IQ, JB ",North West,Solar PV,120.0,Approved,2019-12-19,-26.38148,27.15527
"Proposed Diboko 100 MW Solar Photovoltaic (PV) Energy Facility, Battery Energy Storage Sys",Free State,Solar PV,100.0,Approved,2024-12-13,-28.42879,26.09665
Proposed development of the Hartebeest Hoek Solar PV1 located on the Remainder of the Farm,Northern Cape,Solar PV,303.0,Approved,2025-02-05,-30.75644,24.09048
"The Proposed Bellatrix Solar Power Plant near Poortje, Gauteng Province",Gauteng,Solar PV,150.0,Approved,2024-12-06,-26.48711,27.72636
The proposed Eland Solar Photovoltaic Plant and associated infrastructure on the Remainder,Mpumalanga,Solar PV,50.0,Approved,2025-01-28,-25.6549,30.24106
The Proposed Carletonville Solar Photovoltaic Plant and Associated Infrastructure on Remai,Gauteng,Solar PV,300.0,Approved,2019-12-19,-26.37767,27.35768
The proposed Eland Solar Photovoltaic Plant and associated infrastructure on the Remainder,Mpumalanga,Solar PV,140.0,Approved,2025-01-28,-25.6549,30.24106
Proposed Renewable Energy Generation Project Rietfontein PV Plant on Farm Rietfontein 69 L,Limpopo,Solar PV,150.0,Approved,2019-12-19,-23.89536,29.3262
The Proposed Suikerbos PV 2 and Associated Infrastructure in the Midvaal Local Municipalit,Gauteng,Solar PV,100.0,Approved,2025-03-11,-26.68785,28.09551
The Proposed up to 240 MW Muiskraal Solar 2 Photovoltaic Solar Energy Facility near Potche,North West,Solar PV,240.0,Approved,2019-12-19,-26.42371,27.17641
Proposed FS Fossil PV Solar Energy Facility and associated infrastructure on Portion 2 of ,Northern Cape,Solar PV,450.0,Approved,2024-12-11,-30.35238,19.48475
"The proposed Paardevlei Solar PV & Battery Energy Storage System (BESS) project, Somerset ",Western Cape,Solar PV,1000.0,Approved,2025-02-17,-34.08559,18.8077
Proposed Hennenman Solar Power Plant Project on the Remaining Extent of the Farm Vogelsran,Free State,Solar PV,160.0,Approved,2025-04-10,-27.95867,26.97716
"The proposed Renewstable┬« Anzani Power Plant within the Lekwa Local Municipality, Mpumala",Mpumalanga,Solar PV,25.0,Approved,2025-08-01,-26.7487,29.4302
"The proposed Renewstable┬« Intlantsi Power Plant within the Lekwa Local Municipality, Mpum",Mpumalanga,Solar PV,47.0,Approved,2025-08-01,-26.75365,29.42463
"Proposed Development of the Emvelo Wind Energy Facility and Auxiliary Infrastructure, near",Mpumalanga,Wind,200.0,Approved,2025-10-22,-26.62257,30.34021
"Proposed Development of the Sheepmoor Wind Energy Facility and Auxiliary Infrastructure, n",Mpumalanga,Wind,360.0,Approved,2025-10-22,-26.57318,30.26432
Proposed Development of the Rakhoi Solar PV Facility and Associated Grid Infrastructure on,Free State,Solar PV,300.0,Approved,2025-06-27,-29.03502,26.97021
The proposed development of Renewstable┬«Qhakaza within the Pixley Ka Seme Local Municipal,Mpumalanga,Solar PV,34.0,Approved,2025-08-04,-27.03398,29.89802
The Proposed Zandrivier Solar 1 Photovoltaic Solar Energy Facility and Associated Infrastr,Limpopo,Solar PV,130.0,Approved,2025-04-14,-24.07573,29.39287
